_1,_2,_3,_4
Reverb_(TV_series),"[""Work""]",Work,-1800.894
Reverend_Bizarre/Kuolema,"[""Work""]",Work,-224.38
Reverend_Soundsystem,"[""other""]",other,-452.585
Reverend_and_the_Makers:_Live_in_the_UK,"[""Work""]",Work,-390.179
Reverse_transcriptase,"[""Biomolecule""]",other,-2343.002
Reversible_Errors_(film),"[""Work""]",Work,-708.056
Revett_Sheppard,"[""Person""]",Agent,-314.974
Review_Board,"[""Work""]",Work,-739.681
Review_of_Economics_of_the_Household,"[""Work""]",other,-1382.929
Review_of_Metaphysics,"[""Work""]",other,-759.551
Revision_%E2%80%93_Apocalypse_II,"[""Work""]",Work,-261.213
Revista_Cubana_de_F%C3%ADsica,"[""Work""]",Person,-761.557
Reviving_Ophelia,"[""Work""]",Work,-909.044
Revolt_in_the_Reformatory,"[""Work""]",Work,-560.144
Revolt_of_Babylon_(626_BC),"[""Event""]",Person,-605.795
Revolt_of_the_Barbarians,"[""Work""]",Work,-160.616
Revolt_of_the_Polkos,"[""Event""]",Person,-689.607
Revoluci%C3%B3n,"[""Work""]",Work,-612.783
Revolucija_(album),"[""Work""]",Work,-151.549
Revolution_(Beatles_song),"[""Work""]",Work,-1392.897
Revolution_Health_Group,"[""Organisation""]",Organisation,-1421.718
Revolution_per_Minute,"[""Work""]",Work,-166.398
Revolutionary_Suicide,"[""Work""]",Person,-875.497
"Rew,_Pennsylvania","[""Place""]",Place,-469.827
Rewana,"[""Species""]",Species,-156.123
Rewera_Stanis%C5%82aw%C3%B3w,"[""Organisation""]",Person,-2893.997
Reweti_Tuhorouta_Kohere,"[""Person"",""other""]",Person,-680.366
Rewind_(Rascal_Flatts_album),"[""Work""]",Work,-351.635
Rewind_Best,"[""Work""]",Work,-1205.035
Rex_Armistead,"[""Person""]",Person,-439.647
Rex_Brough,"[""Person""]",other,-1179.179
Rex_Chandler,"[""Person""]",Person,-1648.07
Rex_D._Pinegar,"[""Person""]",Person,-2492.369
Rex_Hedrick,"[""Person""]",Person,-214.685
Rex_Hobcroft,"[""Person""]",Person,-452.324
Rex_Hospital,"[""Place""]",Place,-1225.664
Rex_House,"[""Place""]",Place,-780.371
Rex_Johnston,"[""Person""]",Person,-601.526
Rex_M._Cunningham,"[""Person""]",Person,-132.323
Rex_Norman,"[""Person""]",Person,-179.533
Rex_Pickering,"[""Person""]",Person,-470.808
Rex_Pickett,"[""Person""]",Person,-300.709
Rex_Stewart,"[""other""]",other,-2542.875
Rex_Taylor,"[""Person"",""other""]",Person,-223.588
Rexlon_Gatchalian,"[""Person""]",Person,-1550.155
Rey_%C3%81ngel_Mart%C3%ADnez,"[""Person""]",Person,-171.657
Rey_Escorpi%C3%B3n,"[""Person""]",Person,-676.16
Reyhan-e_Olya,"[""Place""]",Place,-363.034
Reyna_De_Reynas,"[""Work""]",Work,-240.173
Reynaers_Aluminium,"[""Organisation""]",Organisation,-519.934
Reynald_Lema%C3%AEtre,"[""Person""]",Person,-186.428
Reynier_Hals,"[""Agent"",""Person"",""other""]",Person,-120.912
"Reynolds,_Illinois","[""Place""]",Place,-253.437
"Reynolds,_Mendocino_County,_California","[""Place""]",Place,-311.878
Reynolds_Center,"[""Place""]",Person,-444.273
Reynolds_Nunatak,"[""Place""]",Place,-687.813
Reynolds_Price,"[""Person""]",Person,-384.142
Reza_Baghi,"[""Place""]",Place,-336.671
Reza_Dormishian,"[""Person""]",other,-3341.667
Reza_Karmolachaab,"[""Person""]",Person,-202.47
"Reza_Mahalleh,_Mazandaran","[""Place""]",Place,-300.831
Reza_Olfati-Saber,"[""Person""]",Person,-238.947
Reza_Samani,"[""Agent"",""Person"",""other""]",Person,-74.447
"Rezaabad,_Doab","[""Place""]",Place,-219.087
"Rezaabad,_Khuzestan","[""Place""]",Place,-226.612
Rezart_Dabulla,"[""Person""]",Person,-320.865
Rezs%C5%91_So%C3%B3,"[""Agent"",""Person"",""other""]",Agent,-944.989
Rezs%C5%91_Sug%C3%A1r,"[""Person""]",Agent,-790.821
Rfam,"[""Work""]",other,-1166.666
Rghioua,"[""Place""]",Place,-245.955
Rgielsko,"[""Place""]",Place,-283.961
Rh%C3%AAmes-Notre-Dame,"[""Place""]",Place,-95.111
Rhabdatomis_extensa,"[""Species""]",Species,-131.522
Rhabditida,"[""Species""]",Species,-789.643
Rhabditidae,"[""Species""]",Species,-113.297
Rhabdochaeta,"[""Species""]",Species,-86.717
Rhabdomastix,"[""Species""]",Species,-76.253
Rhabdops_olivaceus,"[""Species""]",Species,-92.286
Rhacheosaurus,"[""Species""]",Species,-258.863
Rhachidicola,"[""Species""]",Species,-67.3
Rhacophorus_annamensis,"[""Species""]",Species,-587.952
Rhacophorus_poecilonotus,"[""Species""]",Species,-209.913
Rhacophorus_rufipes,"[""Species""]",Species,-276.637
Rhadamanthus_(horse),"[""Species""]",Person,-556.788
Rhadinosaurus,"[""Species""]",Species,-867.119
Rhagastis_lambertoni,"[""Species""]",Species,-304.898
Rhagionidae,"[""Species""]",Species,-74.061
Rhagoletis_fausta,"[""Species""]",Species,-120.827
Rhagoletis_solanophaga,"[""Species""]",Species,-120.827
Rhamdia,"[""Species""]",Species,-476.894
Rhamnus_crenulata,"[""Species""]",Species,-168.238
Rhamnus_globosa,"[""Species""]",Species,-73.262
Rhamphocephalus,"[""Species""]",Species,-561.932
Rhamphomyia_nigripennis,"[""Species""]",Species,-239.333
Rhaphiomidas,"[""Species""]",Species,-2319.873
Rhapsody_in_Rivets,"[""Work""]",Work,-488.037
Rhathymodes,"[""Species""]",Species,-62.727
Rhc80267,"[""ChemicalSubstance""]",Biomolecule,-160.94
Rhea_Bailey,"[""Person""]",Person,-831.459
Rhea_Litr%C3%A9,"[""Person""]",Person,-195.881
"Rhein,_Saskatchewan","[""Place""]",Person,-219.117
Rhein-Neckar_Bandits,"[""Organisation""]",Person,-298.555
Rhema_Marvanne,"[""other""]",other,-184.91
Rhenium(VII)_sulfide,"[""ChemicalSubstance""]",ChemicalSubstance,-214.795
Rhenium_heptafluoride,"[""ChemicalSubstance""]",other,-880.216
Rheomys,"[""Species""]",Species,-352.888
Rheta_Devries,"[""Person""]",Person,-462.133
Rhett_Titus,"[""Person""]",Person,-681.477
Rhetus_periander,"[""Species""]",Species,-239.39
Rheum_rhaponticum,"[""Species""]",Species,-403.205
Rheumaptera,"[""Species""]",Species,-58.555
Rhian_Benson,"[""other""]",Work,-123.572
Rhinastus_sternicornis,"[""Species""]",Species,-89.295
Rhine-Ruhr,"[""Place""]",Place,-1107.349
Rhinelander_Waldo,"[""Person""]",Person,-667.841
Rhinestone_Cowboy_(horse),"[""Species""]",Person,-309.174
Rhinestone_Eyes,"[""Work""]",Work,-155.134
Rhinoceros_(band),"[""other""]",Work,-513.783
Rhinoliparis,"[""Species""]",Species,-87.64
Rhinopetitia,"[""Species""]",Species,-64.209
Rhinura,"[""Species""]",Species,-60.156
Rhipha_uniformis,"[""Species""]",Species,-164.25
Rhithrodytes_agnus,"[""Species""]",Species,-99.361
Rhithrum,"[""Species""]",Species,-86.717
Rhizedra,"[""Species""]",Species,-60.471
Rhizocarpaceae,"[""Species""]",Species,-274.157
Rhizophora,"[""Species""]",Species,-1245.38
Rhizopodomyces,"[""Species""]",Species,-97.332
Rhizotrogus_romanoi,"[""Species""]",Species,-111.889
Rho_Aquarii,"[""CelestialBody""]",CelestialBody,-1228.765
Rho_Ventures,"[""Organisation""]",Organisation,-1070.853
Rhoda_Grant,"[""Person""]",Person,-1433.373
Rhodacra,"[""Species""]",Species,-97.232
Rhodanthemum_hosmariense,"[""Species""]",Species,-592.748
Rhode_Island_Army_National_Guard,"[""Organisation""]",Organisation,-2704.099
"Rhode_Island_Avenue_(Washington,_D.C.)","[""Place""]",Place,-2374.152
Rhode_Island_Route_24,"[""Place""]",Place,-680.692
Rhode_Island_Route_403,"[""Place""]",Place,-1885.949
Rhode_Island_Route_81,"[""Place""]",Place,-111.477
Rhodes_(regional_unit),"[""Place""]",Place,-285.84
Rhodes_blood_libel,"[""other""]",Person,-1911.786
Rhodesia_cricket_team,"[""Organisation""]",Person,-401.141
Rhodinol,"[""ChemicalSubstance""]",Species,-220.319
Rhododendron_maximum,"[""Species""]",Species,-294.88
Rhododendron_niveum,"[""Species""]",Species,-456.293
Rhododendron_prunifolium,"[""Species""]",Place,-407.547
Rhododendron_simsii,"[""Species""]",Species,-558.733
Rhododendron_spiciferum,"[""Species""]",Species,-408.395
Rhodographa,"[""Species""]",Species,-162.952
Rhodohypoxis,"[""Species""]",Species,-340.208
Rhodoleptus_umbrosus,"[""Species""]",Species,-129.232
Rhodopidae,"[""Species""]",Species,-44.281
Rhodopsalta,"[""Species""]",Species,-105.446
Rhodosphaera_rhodanthema,"[""Species""]",Species,-395.567
Rhodovulum,"[""Species""]",Species,-63.374
Rhombinella,"[""Species""]",Species,-112.604
Rhombodera_basalis,"[""Species""]",Species,-191.141
Rhombodera_keiana,"[""Species""]",Species,-116.763
Rhombodera_mjoebergi,"[""Species""]",Species,-115.665
Rhombodera_morokana,"[""Species""]",Species,-116.763
Rhombodera_rennellana,"[""Species""]",Species,-116.763
Rhomboidederes_unicolor,"[""Species""]",Species,-115.626
Rhombophryne_coronata,"[""Species""]",Species,-127.301
Rhona_Fox,"[""Person""]",Person,-180.684
Rhopalessa_demissa,"[""Species""]",Species,-117.065
Rhopalomyces,"[""Species""]",Species,-207.895
Rhopalophora_meeskei,"[""Species""]",Species,-119.601
Rhopalus_lepidus,"[""Species""]",Species,-220.731
Rhopobota_latipennis,"[""Species""]",Species,-228.345
Rhoptromyrmex_mayri,"[""Species""]",Species,-103.007
Rhos-on-Sea_Golf_Club,"[""Place""]",Place,-428.626
Rhoys_Wiggins,"[""Person""]",Person,-162.776
Rhus_lanceolata,"[""Species""]",Species,-826.662
Rhyacichthyidae,"[""Species""]",Species,-211.547
Rhyacionia_buoliana,"[""Species""]",Species,-712.285
Rhyd-y-Beillen,"[""Place""]",Place,-394.433
Rhydon_Mays_Call,"[""Person""]",Person,-1484.601
Rhymney_Line,"[""Place""]",Place,-236.754
Rhynchobapta,"[""Species""]",Species,-60.156
Rhynchobatus_palpebratus,"[""Species""]",Species,-221.52
Rhynchocalyx,"[""Species""]",Species,-540.241
Rhyncholita,"[""Species""]",Species,-60.471
Rhys_Hayden,"[""Person""]",Person,-253.177
Rhys_Jones_(archaeologist),"[""Agent"",""Person"",""other""]",Person,-122.812
Rhys_Lewis_(born_1532),"[""Person""]",Person,-512.816
Rhys_Pugsley,"[""Person""]",Person,-540.827
Rhys_Ward,"[""Person""]",Person,-259.238
Rhysotoechia,"[""Species""]",Species,-498.186
Rhythm_Romance,"[""Work""]",Work,-128.787
Rhythm_X,"[""Organisation""]",other,-1611.264
Rhythm_and_Blues_(Garou_album),"[""Work""]",Work,-393.714
Rhythm_of_the_Rain,"[""Work""]",Work,-924.135
Rhytidophaena,"[""Species""]",Species,-242.915
Ri%C4%8Det,"[""other""]",other,-441.643
Ri%C4%91age,"[""Place""]",Place,-141.64
Ria_Antoniou,"[""Person""]",Person,-1358.097
Ria_Popovi%C4%87,"[""Person""]",Person,-380.089
Riaba,"[""Place""]",Place,-116.014
Riach%C3%A3o_do_Bacamarte,"[""Place""]",Place,-115.549
Riacho_de_Santo_Ant%C3%B4nio,"[""Place""]",Place,-258.472
Rian_Marques,"[""Person""]",Person,-288.953
Riang_language,"[""other""]",other,-300.496
Rianna_Scipio,"[""Person""]",Person,-1326.882
Ribadumia_CF,"[""Organisation""]",Organisation,-382.275
Ribarska_Banja,"[""Place""]",Place,-154.984
Ribbon_candy,"[""other""]",other,-1585.131
"Ribe,_Norway","[""Place""]",Place,-53.181
Ribeiras,"[""Place""]",Place,-181.196
Ribeiroia_ondatrae,"[""Species""]",Species,-1107.594
"Ribnik,_Bulgaria","[""Place""]",Place,-92.856
Ribolla_Gialla,"[""Species""]",Species,-805.35
Ribonuclease_T1,"[""other""]",other,-2265.699
Ribs_(band),"[""other""]",Work,-1759.538
Rica_y_Apretadita,"[""Work""]",Work,-640.702
Ricardo_Ahued,"[""Person""]",Person,-254.675
Ricardo_Bofill_Taller_de_Arquitectura,"[""Organisation""]",Organisation,-493.118
Ricardo_Castro_R%C3%ADos,"[""Person""]",Person,-598.03
Ricardo_Domeneck,"[""Person""]",Person,-186.03
Ricardo_Echeverr%C3%ADa,"[""Person""]",Person,-225.052
Ricardo_G%C3%BCiraldes,"[""Agent"",""Person"",""other""]",Person,-326.343
Ricardo_Jos%C3%A9_Weberberger,"[""Agent"",""Person"",""other""]",Person,-478.139
Ricardo_L%C3%B3pez_Aranda,"[""Agent"",""Person"",""other""]",Person,-1027.448
Ricardo_Lagos,"[""Person""]",Person,-1112.691
Ricardo_Leoncio_El%C3%ADas_Arias,"[""Person""]",Person,-896.671
Ricardo_Lunari,"[""Person""]",Person,-152.626
Ricardo_Mart%C3%ADnez_de_Hoyos,"[""Agent"",""Person"",""other""]",Person,-867.359
Ricardo_Medina,"[""Person""]",Person,-393.084
Ricardo_Mendes,"[""Person""]",Work,-3972.058
Ricardo_Mungu%C3%ADa_Padilla,"[""Person""]",Person,-284.068
Ricardo_Sternberg,"[""Agent"",""Person"",""other""]",Person,-953.828
Ricardo_Tomasino,"[""Person""]",Person,-190.483
Ricardo_Viveros,"[""Person""]",Person,-194.172
Ricardo_Weslei_de_Campelo,"[""Person""]",Person,-175.724
Ricardo_Zonta,"[""Person""]",Person,-120.453
Ricardo_do_Pilar,"[""Person""]",Person,-603.437
Ricardo_van_den_Bos,"[""Person""]",Person,-301.187
Ricards_Lodge_High_School,"[""Organisation""]",Organisation,-436.641
Ricaredo_Demetillo,"[""Person""]",Person,-1879.77
Riccardia_chamedryfolia,"[""Species""]",Species,-353.423
Riccardo_Allegretti,"[""Person""]",Person,-1102.403
Riccardo_Barthelemy,"[""Agent"",""Person"",""other""]",Agent,-520.011
Riccardo_Bertazzolo,"[""Person""]",Person,-337.383
Riccardo_Bolzan,"[""Person""]",Person,-151.671
Riccardo_Fainardi,"[""Person""]",Agent,-439.655
Riccardo_Ragni,"[""Person""]",Person,-434.066
Riccardo_Staglian%C3%B2,"[""Agent"",""Person"",""other""]",Person,-792.348
"Rice,_Minnesota","[""Location"",""Place"",""other""]",Place,-268.313
Rice-Tremonti_House,"[""Place""]",Place,-1838.912
"Rice_Fork_Summer_Homes,_California","[""Place""]",Place,-707.537
Rice_Mansel,"[""Person""]",Person,-631.255
Rice_People,"[""Work""]",Work,-1164.313
Rice_Terraces_of_the_Philippine_Cordilleras,"[""Place""]",Place,-2063.733
Rice_ragged_stunt_virus,"[""Species""]",Species,-3817.307
Rice_tungro_bacilliform_virus,"[""Species""]",Species,-208.402
"Riceville,_Pennsylvania","[""Place""]",Place,-124.846
Rich_Boy,"[""other""]",Work,-294.457
Rich_Brenner,"[""Person""]",Person,-646.695
Rich_Coady_(center),"[""Person""]",Person,-360.012
Rich_Girls_(song),"[""Work""]",Work,-681.14
Rich_Johnson_(basketball),"[""Person""]",Person,-484.103
Rich_Mauti,"[""Person""]",Person,-586.142
Rich_Melman,"[""Person""]",other,-747.106
Rich_Monteleone,"[""Person""]",Person,-1570.593
Rich_Puig,"[""Person""]",Person,-1558.686
Rich_Relations,"[""Work""]",Work,-607.489
Rich_River,"[""Place""]",Place,-148.209
Rich_Ross,"[""Person""]",Person,-864.679
Rich_in_Love,"[""Work""]",Work,-299.749
Richacha_Balengola,"[""Person""]",other,-266.575
Richard-Brasier,"[""Organisation""]",Person,-452.133
Richard_%C3%85brink,"[""Person""]",Person,-305.178
Richard_%E2%80%9CSkip%E2%80%9D_Bronson,"[""Person""]",Person,-138.21
Richard_(first_abbot_of_Fountains),"[""Person""]",Person,-110.552
Richard_A._McCormick,"[""Person""]",Agent,-852.023
Richard_A._Snyder,"[""Agent"",""Person"",""other""]",Person,-165.55
Richard_Abidin,"[""Agent"",""Person"",""other""]",Person,-1956.598
Richard_Akinjide,"[""Person""]",Person,-151.05
Richard_Aldworth_(MP_for_Reading),"[""Person""]",Person,-2587.262
Richard_Alf,"[""Person""]",Person,-246.708
Richard_Allen_(bishop),"[""Person""]",Person,-875.919
Richard_Amerike,"[""Agent"",""Person"",""other""]",Person,-853.79
Richard_Ames_Hart,"[""Person""]",Person,-183.465
Richard_Anane_Adabor,"[""Person""]",Place,-121.023
Richard_Andrias,"[""Person""]",Person,-150.729
Richard_Angas,"[""Person""]",other,-244.488
Richard_Aoki,"[""Person""]",Person,-662.454
Richard_Arenstorf,"[""Person""]",other,-429.055
Richard_Argentine,"[""Person""]",Person,-118.899
Richard_Arnold_(chronicler),"[""Person""]",Person,-1177.949
Richard_Artschwager,"[""Person""]",Person,-257.671
Richard_Attenborough,"[""Person""]",Person,-1080.27
"Richard_B._Fitzgibbon,_Jr.","[""Person""]",Person,-859.397
Richard_B._Morris,"[""Person""]",Person,-383.768
Richard_B._Norgaard,"[""Person""]",Person,-681.994
Richard_B._Sanders,"[""Person"",""other""]",Person,-705.398
Richard_Baigent,"[""Person""]",Person,-927.614
Richard_Bannatyne,"[""Agent"",""Person"",""other""]",Person,-312.132
Richard_Bausch_(officer),"[""Person""]",Person,-505.764
Richard_Beasley_(author),"[""Person""]",Person,-75.156
Richard_Beauchamp_(bishop),"[""Person""]",Person,-713.734
Richard_Bell_(artist),"[""Person""]",Person,-1365.862
Richard_Bennett_(Governor),"[""Person""]",Person,-125.937
Richard_Benson,"[""Agent"",""Person"",""other""]",Person,-258.422
Richard_Bergenheim,"[""Person""]",Person,-166.715
Richard_Boleslawski,"[""Person""]",Person,-146.584
Richard_Boone,"[""Person""]",Person,-269.024
"Richard_Boyle,_3rd_Earl_of_Burlington","[""Person""]",Person,-791.799
Richard_Boyle_(bishop),"[""Person""]",Person,-275.013
Richard_Bozulich,"[""Person""]",Person,-585.219
Richard_Bradley_(film_producer),"[""Person""]",Person,-169.357
Richard_Bradshaw_(puppeteer),"[""Agent"",""Person"",""other""]",Person,-789.81
Richard_Breton,"[""Person""]",Agent,-252.125
Richard_Britton,"[""Person""]",Person,-310.946
Richard_Bruce_Silverman,"[""Person""]",Person,-2380.433
Richard_Bruno,"[""Person""]",Person,-372.831
Richard_Buhagiar,"[""Person""]",Person,-260.933
"Richard_Burke,_4th_Earl_of_Clanricarde","[""Person""]",Person,-2371.745
Richard_Burke_(politician),"[""Agent"",""Person"",""other""]",Person,-2533.284
Richard_Burridge,"[""Person""]",Person,-271.153
Richard_Butler_(diplomat),"[""Person""]",Person,-184.597
Richard_C._Duncan,"[""Person"",""other""]",other,-1661.283
Richard_C._Hunter,"[""Person""]",Person,-1255.653
Richard_Cadell,"[""Person""]",Person,-1395.931
Richard_Campbell_(priest),"[""Person""]",Person,-199.126
Richard_Carrick,"[""Person""]",other,-1538.339
Richard_Cates,"[""Person"",""other""]",Person,-140.88
"Richard_Chaloner,_3rd_Baron_Gisborough","[""Agent"",""Person"",""other""]",Person,-573.729
Richard_Chamberlain_Sings,"[""Work""]",Work,-453.839
Richard_Charke,"[""Agent"",""Person"",""other""]",Agent,-129.733
Richard_Charles_Hussey,"[""Person""]",Person,-300.813
Richard_Cheese,"[""other""]",other,-466.616
Richard_Chiwasa,"[""Person""]",Person,-776.116
Richard_Chorley,"[""Person""]",Person,-454.457
Richard_Christiansen_(creative_director),"[""Person""]",Person,-996.218
Richard_Cleasby,"[""Agent"",""Person"",""other""]",Agent,-147.922
Richard_Cohen_(fencer),"[""Person""]",Person,-344.999
Richard_Collins_(actor),"[""Person""]",Person,-852.814
Richard_Cordtz,"[""Person""]",Person,-315.805
Richard_Cowling_Taylor,"[""Agent"",""Person"",""other""]",Person,-91.993
Richard_Craig,"[""Person""]",Person,-2960.806
Richard_Crawley,"[""Person""]",Person,-131.769
Richard_Cresswell,"[""Person""]",Person,-1882.516
Richard_Crossman,"[""Person""]",Person,-519.812
Richard_Curwin,"[""Person""]",Person,-279.197
Richard_Cutts_(bishop),"[""Person""]",Person,-410.311
Richard_Dacres_(British_Army_officer),"[""Person""]",Person,-588.756
Richard_Daintree,"[""Agent"",""Person"",""other""]",other,-1119.734
Richard_Danzig,"[""Person""]",Person,-371.849
Richard_Davey,"[""Agent"",""Person"",""other""]",Person,-455.073
Richard_Dawson_(1762%E2%80%931807),"[""Person""]",Person,-106.825
Richard_Daykin,"[""Person""]",Person,-1322.567
Richard_Delmer_Boyer,"[""Person""]",Person,-119.336
Richard_Delvy,"[""other""]",other,-737.961
Richard_Denton,"[""Person""]",Person,-113.228
Richard_DiNome,"[""Person""]",Person,-333.585
Richard_Dickel,"[""Person""]",Person,-1006.764
Richard_Didier,"[""Person"",""other""]",Person,-795.871
Richard_Dourthe,"[""Person""]",Person,-372.286
Richard_Dowden,"[""Person""]",Person,-564.722
Richard_Doyle_(politician),"[""Agent"",""Person"",""other""]",Person,-929.511
Richard_Duke_(died_1572),"[""Person""]",Person,-434.143
Richard_Duncan_Fraser,"[""Person""]",Person,-1866.121
Richard_E._Byrd,"[""Person""]",Person,-954.726
Richard_E._Hayden,"[""Person""]",Person,-526.305
Richard_E._Salomon,"[""Person""]",Person,-87.31
Richard_Egielski,"[""Agent"",""Person"",""other""]",Person,-172.153
Richard_Evans_(actor),"[""Person""]",Person,-1651.12
Richard_F._Johnston,"[""Person""]",Person,-1025.243
Richard_Fale,"[""Person""]",Person,-227.068
Richard_Farman,"[""Person""]",Person,-314.198
Richard_Feynman,"[""Person""]",Person,-2324.166
Richard_Firth_Green,"[""Person""]",other,-1683.347
Richard_FitzRalph,"[""Agent"",""Person"",""other""]",Person,-4819.615
Richard_Fitz_Pons,"[""Person""]",Person,-378.852
Richard_Fortman,"[""Agent"",""Person"",""other""]",Person,-2377.763
Richard_Fowler_(chancellor),"[""Person""]",Person,-1552.447
Richard_Fowler_(physician),"[""Person""]",Person,-100.588
Richard_Frank_(actor),"[""Person""]",Person,-2745.403
Richard_Franklin_Preston,"[""Person""]",Person,-972.2
Richard_Fromont,"[""Person""]",Person,-426.775
Richard_G._Compton,"[""Person""]",Person,-586.16
Richard_Gage,"[""Person""]",Person,-683.382
Richard_Gardiner_Willis,"[""Person""]",Person,-2764.481
Richard_Gareth_Davies,"[""Person""]",Person,-208.216
Richard_Geaves,"[""Person""]",Person,-631.469
Richard_Glazebrook,"[""Person""]",Person,-154.569
Richard_Goddard-Crawley,"[""Person""]",Person,-344.192
Richard_Gordon_(film_producer),"[""Person""]",Person,-130.039
Richard_Graves_MacDonnell,"[""Agent"",""Person"",""other""]",Person,-626.059
Richard_Green-Price,"[""Person"",""other""]",Person,-685.161
Richard_Grucela,"[""Person""]",Person,-89.787
Richard_Gutierrez,"[""Person""]",Person,-184.652
Richard_Guyatt,"[""Agent"",""Person"",""other""]",Person,-1899.251
Richard_H._Frenkiel,"[""Person""]",Person,-169.572
Richard_H._Shultz,"[""Person""]",Person,-290.625
Richard_H._Tedford,"[""Person""]",Person,-1137.421
Richard_Haas,"[""Person""]",Person,-233.579
Richard_Harding_(rugby_player),"[""Person""]",Person,-407.776
Richard_Harris_(prospector),"[""Agent"",""Person"",""other""]",Person,-126.008
Richard_Harrison_(Royalist),"[""Person""]",Person,-2220.679
Richard_Hartmann_(ice_hockey),"[""Person""]",Person,-189.573
Richard_Harvey,"[""other""]",other,-726.183
Richard_Hatt,"[""Person""]",Person,-1066.732
Richard_Hawkins_(bishop),"[""Person""]",Person,-615.859
Richard_Hefter,"[""Person""]",Person,-105.902
Richard_Hellaby,"[""Person""]",Person,-236.075
"Richard_Hely-Hutchinson,_4th_Earl_of_Donoughmore","[""Person""]",Person,-239.909
Richard_Henry_Alvey,"[""Agent"",""Person"",""other""]",Person,-2564.729
Richard_Hernanz,"[""Person""]",Person,-277.357
Richard_Heygate,"[""Person""]",Person,-411.259
Richard_Hillary,"[""Person""]",Person,-302.381
Richard_Honaker,"[""Person""]",Person,-1068.625
Richard_Hope_(actor),"[""Person""]",Person,-42.733
Richard_Howitt_(poet),"[""Person""]",Agent,-63.848
Richard_Huna,"[""Person""]",Person,-163.974
Richard_Ieyoub,"[""Person""]",Person,-614.714
Richard_Isay,"[""Person""]",Person,-426.711
Richard_J._Allen,"[""Person""]",Person,-591.844
Richard_Jackson_(artist),"[""Person""]",other,-1902.774
Richard_James_Allen,"[""Agent"",""Person"",""other""]",Person,-1175.597
Richard_Jen%C4%8D%C3%ADk,"[""Person""]",Person,-178.739
Richard_John_Grecco,"[""Person""]",Person,-180.193
Richard_Johnson_(16th_century),"[""Agent"",""Person"",""other""]",Person,-260.11
Richard_K._Spottswood,"[""Agent"",""Person"",""other""]",other,-2883.99
Richard_Kegler,"[""Person""]",other,-724.018
Richard_Keynes,"[""Person""]",Person,-2793.413
Richard_Kidder,"[""Agent"",""Person"",""other""]",Person,-181.348
Richard_Kilvington,"[""Person""]",Person,-471.896
Richard_King_High_School,"[""Organisation""]",Organisation,-462.262
Richard_Kissi_Boateng,"[""Person""]",Person,-206.382
Richard_Knollys_(died_1596),"[""Person""]",Person,-202.996
Richard_Konwiarz,"[""Agent"",""Person"",""other""]",Person,-565.43
Richard_Koo,"[""Agent"",""Person"",""other""]",other,-782.71
Richard_L%C3%A1sik,"[""Person""]",Person,-164.019
Richard_L._Duchossois,"[""Person""]",Person,-469.918
Richard_L._Hay_(scenic_designer),"[""Person""]",Person,-129.575
Richard_L._Kitchens_Post_No._41,"[""Place""]",Place,-879.963
"Richard_L._Yuengling,_Jr.","[""Person""]",Person,-851.754
Richard_Lambert,"[""Person""]",Person,-164.619
Richard_Lazarus,"[""Agent"",""Person"",""other""]",other,-2692.587
Richard_Ledgett,"[""Person""]",Person,-89.649
Richard_Lee_(Royal_Navy_officer),"[""Person""]",Person,-1086.703
Richard_Leibovitch,"[""Person""]",Person,-292.313
Richard_Lesh,"[""Person""]",Person,-1637.268
Richard_Lewis_(tennis_and_rugby_league),"[""Person""]",Person,-277.858
Richard_Liberty,"[""Person""]",Person,-960.264
Richard_Llewellyn,"[""Agent"",""Person"",""other""]",Person,-192.509
Richard_Lloyd_(by_1531%E2%80%9370),"[""Person""]",Person,-201.346
Richard_Lloyd_(racing_driver),"[""Person""]",Person,-307.424
Richard_Longworth,"[""Person""]",Person,-328.906
Richard_Louis,"[""Person""]",Person,-127.238
Richard_Lowther_(1532%E2%80%931608),"[""Person""]",Person,-268.033
Richard_Lucero,"[""other""]",Person,-910.314
Richard_Lynch,"[""Person""]",Work,-1080.35
Richard_Lynn,"[""Person""]",other,-3073.441
"Richard_Lyons,_1st_Viscount_Lyons","[""Person""]",Person,-214.225
Richard_M%C3%B3r_Burke,"[""Person""]",Person,-967.697
Richard_M._Berman,"[""Agent"",""Person"",""other""]",Person,-899.591
Richard_M._Bohart,"[""other""]",Person,-1024.834
Richard_M._Cohen,"[""Person""]",Person,-184.458
Richard_M._Davidson,"[""Person""]",Person,-383.529
Richard_M._Duncan,"[""Agent"",""Person"",""other""]",Person,-1841.752
Richard_M._Elliot,"[""Person""]",Person,-497.4
Richard_M._Weaver,"[""Agent"",""Person"",""other""]",Person,-1037.653
Richard_MacDonnell_(scholar),"[""Person""]",Person,-314.107
Richard_Maitland_(British_Army_officer),"[""Person""]",Person,-233.106
Richard_Makinson,"[""Person""]",Person,-1478.107
Richard_Marchand,"[""Person""]",Person,-421.256
"Richard_Martin_(footballer,_born_1962)","[""Person""]",Person,-129.202
Richard_Martinez_(politician),"[""Person""]",Person,-126.636
Richard_Mayson,"[""Person""]",Person,-149.144
Richard_McGee_Morse,"[""Agent"",""Person"",""other""]",Person,-2710.922
Richard_McKinney_(archer),"[""Person""]",Person,-1403.61
Richard_Menhinick,"[""Person""]",Person,-143.423
Richard_Merrill_Atkinson,"[""Person""]",Person,-143.514
